"seqn","acd010a","acd010b","acd010c","acq020","acq030","acd040","acq050","acq060","acd070","acd080"
18732,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18733,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18736,NA,NA,NA,4,4,5,5,5,1,1
18737,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18738,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18739,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18740,NA,NA,NA,5,5,5,5,5,5,5
18741,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18742,NA,NA,NA,1,1,1,1,1,5,5
18743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18744,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18746,NA,NA,NA,3,1,3,3,3,1,1
18747,NA,NA,NA,4,3,3,4,5,2,2
18749,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18750,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18751,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18752,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
18753,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18754,NA,NA,NA,2,1,1,1,4,4,4
18755,NA,NA,NA,1,1,1,1,1,4,4
18757,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18759,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18760,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18761,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18764,NA,NA,NA,1,1,1,1,1,4,4
18765,NA,NA,NA,5,5,5,5,5,1,1
18766,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18767,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18769,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18771,NA,NA,NA,5,5,5,5,5,1,1
18772,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18773,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18775,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18776,NA,NA,NA,5,5,5,5,5,1,2
18777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18778,NA,NA,NA,3,4,3,5,3,2,2
18779,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18780,NA,NA,NA,1,1,1,1,1,2,2
18781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18782,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18785,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18788,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18790,NA,NA,NA,4,1,3,2,3,1,1
18791,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18795,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18796,NA,NA,NA,3,1,2,3,3,2,2
18797,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18798,NA,NA,NA,5,5,5,5,5,1,1
18799,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18801,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18802,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18803,NA,NA,NA,2,1,1,1,2,4,4
18804,NA,NA,NA,3,1,3,3,3,4,4
18805,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18806,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18807,NA,NA,NA,4,4,5,5,5,1,1
18809,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18810,NA,NA,NA,1,1,1,1,1,4,4
18811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18813,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18815,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18819,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18821,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18823,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18825,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18827,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18828,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18832,NA,NA,NA,4,5,4,5,4,1,1
18834,NA,NA,NA,3,1,2,9,4,4,4
18835,NA,NA,NA,5,5,5,5,5,1,5
18836,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18837,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18841,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18843,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18848,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18851,NA,NA,NA,1,1,1,1,1,4,4
18852,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18853,NA,NA,NA,5,4,5,5,5,4,4
18854,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
18855,NA,NA,NA,1,1,1,1,1,4,4
18856,NA,NA,NA,3,1,2,3,3,4,4
18857,NA,NA,NA,5,5,5,5,5,1,1
18858,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18861,NA,NA,NA,3,1,2,1,1,1,1
18862,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18865,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18866,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18867,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18871,NA,NA,NA,3,2,2,5,5,4,4
18872,NA,NA,NA,5,5,5,5,5,1,1
18873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18877,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18878,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18879,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18881,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18882,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18884,NA,NA,NA,3,1,4,3,4,1,4
18885,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18887,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18888,NA,NA,NA,3,1,3,4,3,5,5
18889,NA,NA,NA,4,3,3,3,3,1,1
18891,NA,NA,NA,5,5,5,5,5,1,1
18893,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18894,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18897,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18899,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18903,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
18904,NA,NA,NA,1,1,1,1,1,4,4
18905,NA,NA,NA,3,1,3,1,3,4,4
18906,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18911,NA,NA,NA,5,5,5,5,5,1,1
18912,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18914,NA,NA,NA,3,1,3,9,2,4,4
18916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18920,NA,NA,NA,1,1,1,1,1,4,4
18921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18924,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
18926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18928,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18929,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18934,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18935,NA,NA,NA,3,2,5,5,5,4,4
18941,NA,NA,NA,1,1,1,1,1,5,5
18942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18943,NA,NA,NA,2,1,2,1,1,4,4
18944,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18949,NA,NA,NA,4,1,1,4,5,4,4
18950,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18951,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18954,NA,NA,NA,1,1,1,1,1,4,4
18955,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18958,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18960,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18962,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18966,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18968,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18969,NA,NA,NA,3,1,1,2,2,4,4
18971,NA,NA,NA,5,5,5,5,5,1,1
18972,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18974,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18979,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18982,NA,NA,NA,2,1,1,1,1,4,4
18984,1,NA,3,NA,NA,NA,NA,NA,NA,NA
18985,NA,NA,NA,3,1,5,5,4,1,1
18986,NA,NA,NA,2,1,1,1,2,4,4
18987,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18988,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18994,NA,NA,NA,4,1,5,5,5,4,1
18995,NA,NA,NA,1,1,1,1,1,5,5
18996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18998,NA,NA,NA,3,2,3,3,3,4,4
18999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19000,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
19001,NA,NA,NA,2,1,2,2,2,4,4
19002,1,NA,3,NA,NA,NA,NA,NA,NA,NA
19003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19004,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
19006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19008,NA,NA,NA,5,3,3,5,3,4,4
19009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19015,NA,NA,NA,1,1,1,1,1,4,4
19016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19021,NA,NA,NA,4,1,3,5,2,4,4
19022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19024,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
19025,NA,NA,NA,3,3,3,3,3,4,4
19026,NA,NA,NA,4,2,3,3,3,1,1
19028,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19030,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19031,NA,NA,NA,4,1,2,3,4,4,4
19033,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19035,NA,NA,NA,2,1,1,1,1,4,4
19036,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19037,NA,NA,NA,2,1,1,2,2,4,4
19038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19043,NA,NA,NA,3,5,5,5,5,1,99
19045,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19047,NA,NA,NA,4,1,5,5,5,1,1
19049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19050,NA,NA,NA,1,1,1,1,1,4,4
19051,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19053,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19054,NA,NA,NA,4,2,3,2,5,4,1
19055,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19057,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19058,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19064,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19067,NA,NA,NA,5,5,5,5,5,1,2
19068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19071,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19073,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19075,NA,NA,NA,3,1,3,3,3,5,5
19077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19078,NA,NA,NA,3,1,3,3,3,4,4
19079,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19082,NA,NA,NA,3,4,4,9,9,1,1
19083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19086,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19088,NA,NA,NA,5,5,5,5,5,1,1
19089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19090,NA,NA,NA,1,1,1,1,1,4,4
19091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19092,NA,NA,NA,1,1,1,1,1,4,4
19093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19096,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19097,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19098,NA,NA,NA,3,3,3,3,3,4,5
19099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19101,NA,NA,NA,4,2,3,3,4,4,4
19103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19110,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19113,NA,NA,NA,3,4,3,3,3,1,1
19114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19117,NA,NA,NA,1,1,1,1,1,4,4
19118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19119,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19120,NA,NA,NA,3,1,4,5,4,4,4
19122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19123,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19124,NA,NA,NA,1,1,1,1,1,4,4
19126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19129,NA,NA,NA,3,3,3,3,3,1,1
19130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19134,NA,NA,NA,4,2,4,5,4,4,4
19138,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19140,NA,NA,NA,5,5,5,5,5,4,1
19141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19143,NA,NA,NA,5,5,5,5,5,1,1
19144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19146,NA,NA,NA,3,1,3,3,4,4,4
19147,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19148,NA,NA,NA,4,5,5,5,5,5,1
19151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19153,NA,NA,NA,4,4,4,5,5,1,1
19154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19157,NA,NA,NA,4,1,3,4,3,4,4
19159,NA,NA,NA,1,1,1,1,1,4,4
19160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19167,1,NA,3,NA,NA,NA,NA,NA,NA,NA
19168,NA,NA,NA,4,4,3,4,4,4,4
19171,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19175,NA,NA,NA,4,3,4,4,4,99,1
19176,NA,NA,NA,5,4,5,4,3,1,1
19178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19179,NA,NA,NA,1,1,1,1,1,4,4
19180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19181,NA,NA,NA,5,3,3,5,5,4,4
19183,NA,NA,NA,3,1,1,5,3,4,4
19184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19185,NA,NA,NA,5,5,5,5,5,1,1
19186,1,NA,3,NA,NA,NA,NA,NA,NA,NA
19188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19190,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19191,NA,NA,NA,2,1,2,3,4,4,4
19192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19193,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
19195,NA,NA,NA,3,3,3,5,5,1,1
19196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19200,NA,NA,NA,1,1,1,1,1,4,4
19201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19204,NA,NA,NA,2,1,1,1,1,4,4
19205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19206,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19207,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19208,NA,NA,NA,4,1,5,5,5,4,4
19210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19216,NA,NA,NA,3,2,3,3,4,1,1
19217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19220,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19221,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19224,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19225,NA,NA,NA,3,1,1,1,1,4,4
19226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19230,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19233,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19236,NA,NA,NA,2,1,3,3,3,4,4
19237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19240,NA,NA,NA,5,5,5,5,5,1,1
19241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19243,NA,NA,NA,1,1,1,1,1,4,4
19244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19247,NA,NA,NA,2,1,1,1,1,4,4
19250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19252,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19254,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19255,NA,NA,NA,5,4,5,5,5,1,1
19256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19258,NA,NA,NA,4,2,4,3,4,1,1
19261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19262,NA,NA,NA,5,5,5,5,5,1,1
19264,NA,NA,NA,4,4,4,5,4,1,1
19265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19267,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19270,NA,NA,NA,2,1,1,1,1,4,4
19271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19276,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19277,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19279,NA,NA,NA,1,1,1,2,2,4,4
19283,NA,NA,NA,5,5,5,5,5,1,1
19285,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19290,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19291,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19293,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19294,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19295,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19296,NA,NA,NA,1,1,1,1,1,4,4
19297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19298,NA,NA,NA,1,1,1,1,1,4,4
19299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19302,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19303,NA,NA,NA,1,1,1,1,1,4,4
19307,NA,NA,NA,4,1,3,1,3,1,1
19309,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19313,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19314,NA,NA,NA,5,5,5,5,5,1,1
19315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19317,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19320,NA,NA,NA,4,2,5,4,4,4,4
19321,NA,NA,NA,3,1,3,3,3,5,5
19323,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19326,NA,NA,NA,1,1,1,1,1,4,4
19328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19331,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19333,NA,NA,NA,3,2,3,4,4,4,4
19334,NA,NA,NA,4,4,4,5,4,4,5
19335,NA,NA,NA,4,1,3,5,5,4,4
19336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19337,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19339,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19341,NA,NA,NA,2,1,1,1,2,4,4
19343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19348,NA,NA,NA,1,1,1,1,1,4,4
19349,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
19352,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19354,NA,NA,NA,4,2,4,5,5,4,4
19355,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19357,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19359,NA,NA,NA,1,1,1,1,1,4,4
19360,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19361,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19362,NA,NA,NA,1,1,1,1,1,4,4
19363,NA,NA,NA,3,2,3,3,3,4,4
19364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19366,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19367,NA,NA,NA,5,4,4,5,5,4,4
19369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19370,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
