"seqn","cbd071","cbd091","cbd111","cbd121","cbd131"
99378,214,0,100,100,100
99379,450,0,150,20,0
99380,400,30,0,18,6
99381,NA,NA,NA,NA,NA
99382,300,0,40,0,100
99383,999999,999999,0,0,999999
99384,550,0,0,150,40
99385,500,50,30,100,50
99386,400,0,200,200,50
99387,107,0,0,20,10
99388,500,60,160,400,0
99389,NA,NA,NA,NA,NA
99390,515,0,0,20,0
99391,200,0,30,100,20
99392,300,0,199,300,0
99393,321,42,30,100,20
99394,500,0,0,999999,0
99395,600,0,128,100,20
99396,342,0,85,214,0
99397,342,214,171,45,30
99398,800,0,300,400,40
99399,300,40,0,40,0
99400,642,0,428,257,0
99401,400,80,150,300,50
99402,NA,NA,NA,NA,NA
99403,514,0,0,0,50
99404,NA,NA,NA,NA,NA
99405,300,40,20,30,30
99406,300,50,0,0,50
99407,250,50,0,100,0
99408,400,30,75,171,0
99409,800,0,0,100,0
99410,0,0,150,400,0
99411,500,0,0,428,0
99412,342,0,300,160,0
99413,500,0,0,100,0
99414,200,50,300,100,0
99415,550,0,0,50,20
99416,1071,107,214,257,0
99417,300,100,300,400,0
99418,428,25,25,50,0
99419,857,0,400,100,200
99420,200,30,0,128,0
99421,642,0,428,107,0
99422,400,0,250,300,0
99423,642,85,0,400,0
99424,NA,NA,NA,NA,NA
99425,100,0,25,70,0
99426,NA,NA,NA,NA,NA
99427,600,0,0,200,0
99428,600,50,80,300,0
99429,250,25,6,100,0
99430,600,0,171,642,0
99431,200,0,70,300,70
99432,400,0,0,100,0
99433,600,0,0,100,120
99434,NA,NA,NA,NA,NA
99435,70,0,0,50,20
99436,200,50,42,30,20
99437,300,15,0,30,0
99438,800,0,0,60,50
99439,500,0,100,200,50
99440,300,0,700,100,80
99441,685,0,128,300,0
99442,642,85,214,85,0
99443,600,100,0,400,0
99444,250,0,100,350,0
99445,200,30,300,400,0
99446,450,75,20,100,20
99447,999999,999999,999999,100,0
99448,428,0,214,40,0
99449,500,30,60,192,80
99450,1285,171,300,642,171
99451,557,64,300,278,278
99452,0,0,12,0,0
99453,428,171,125,300,100
99454,200,25,0,20,0
99455,1500,300,0,300,0
99456,100,20,20,200,0
99457,514,85,120,85,0
99458,800,150,100,300,100
99459,300,0,100,200,75
99460,200,0,300,30,0
99461,800,200,100,50,0
99462,500,0,0,100,0
99463,150,50,0,100,200
99464,1000,300,0,40,0
99465,NA,NA,NA,NA,NA
99466,700,0,350,200,0
99467,550,40,100,250,0
99468,0,0,450,50,50
99469,428,42,171,321,0
99470,225,50,125,514,0
99471,428,0,60,100,0
99472,642,214,300,80,642
99473,800,100,100,350,0
99474,130,0,67,0,0
99475,0,0,0,300,300
99476,200,0,200,200,40
99477,650,0,200,0,0
99478,300,0,150,85,0
99479,300,0,0,420,0
99480,1000,100,400,642,214
99481,550,0,75,65,40
99482,300,0,0,50,50
99483,125,0,125,50,0
99484,192,100,50,30,45
99485,300,30,150,100,30
99486,857,100,150,200,0
99487,128,0,642,50,20
99488,257,85,85,171,30
99489,500,0,200,350,0
99490,100,0,0,0,0
99491,0,0,600,428,0
99492,270,0,0,15,0
99493,600,0,0,150,0
99494,350,0,50,25,25
99495,600,50,50,70,0
99496,150,0,122,0,40
99497,400,80,150,300,50
99498,300,0,0,100,50
99499,NA,NA,NA,NA,NA
99500,200,0,100,50,0
99501,30,0,30,80,0
99502,642,0,200,50,0
99503,200,20,0,125,0
99504,700,100,400,150,50
99505,400,0,100,20,0
99506,NA,NA,NA,NA,NA
99507,375,30,50,25,30
99508,NA,NA,NA,NA,NA
99509,200,25,100,100,25
99510,500,0,0,100,0
99511,300,0,0,100,50
99512,400,30,20,0,0
99513,200,0,300,200,0
99514,300,100,50,150,0
99515,1000,0,0,0,0
99516,535,0,300,500,0
99517,535,100,150,100,50
99518,550,0,0,50,20
99519,450,40,120,150,0
99520,800,100,0,100,50
99521,300,50,0,300,50
99522,NA,NA,NA,NA,NA
99523,500,0,0,200,0
99524,800,0,0,0,0
99525,NA,NA,NA,NA,NA
99526,300,0,200,300,0
99527,0,0,642,68,0
99528,200,0,700,0,100
99529,642,0,428,200,20
99530,500,0,0,100,0
99531,300,100,500,70,0
99532,500,0,0,100,0
99533,642,107,40,85,50
99534,NA,NA,NA,NA,NA
99535,210,52,40,30,0
99536,200,50,600,25,40
99537,400,0,214,0,30
99538,400,50,0,459,0
99539,400,50,0,20,0
99540,475,0,0,20,0
99541,200,75,64,100,100
99542,800,0,200,150,0
99543,500,0,428,50,50
99544,500,150,100,100,0
99545,1285,0,500,250,0
99546,450,0,0,50,0
99547,300,80,0,25,20
99548,428,50,0,250,0
99549,1714,100,200,600,0
99550,1000,300,0,150,0
99551,642,0,642,857,128
99552,740,0,100,0,0
99553,500,0,100,300,100
99554,300,50,20,25,0
99555,535,100,150,100,50
99556,400,0,200,40,100
99557,500,0,200,0,0
99558,600,0,200,500,0
99559,857,107,428,120,125
99560,642,0,128,0,0
99561,1000,300,100,0,50
99562,0,0,450,50,50
99563,200,30,0,128,0
99564,500,100,25,15,0
99565,200,20,0,20,0
99566,450,0,0,300,200
99567,857,428,0,100,0
99568,214,0,15,450,0
99569,100,0,500,40,180
99570,NA,NA,NA,NA,NA
99571,700,200,999999,75,50
99572,200,60,50,0,0
99573,214,42,85,85,85
99574,600,0,0,300,20
99575,700,100,0,400,0
99576,999999,999999,999999,999999,0
99577,100,0,200,100,0
99578,200,0,0,85,0
99579,8400,0,0,400,35
99580,400,0,200,40,100
99581,350,0,0,0,60
99582,505,65,20,100,50
99583,200,0,200,150,0
99584,400,0,0,100,40
99585,500,75,250,0,45
99586,857,0,214,235,0
99587,257,0,642,450,137
99588,514,0,0,171,0
99589,200,20,40,214,214
99590,0,0,300,0,0
99591,550,0,20,50,0
99592,500,0,200,128,0
99593,1000,150,25,400,100
99594,100,0,300,0,0
99595,214,0,0,214,0
99596,300,30,100,100,0
99597,400,60,200,100,0
99598,NA,NA,NA,NA,NA
99599,400,50,0,459,0
99600,100,40,0,0,0
99601,250,0,100,200,50
99602,100,0,600,0,0
99603,642,50,0,60,0
99604,75,0,25,30,0
99605,800,171,200,600,100
99606,300,75,0,90,25
99607,300,0,3000,428,428
99608,900,200,100,200,50
99609,300,50,0,200,0
99610,600,0,100,300,100
99611,400,100,150,75,20
99612,857,0,128,171,30
99613,1100,200,500,100,60
99614,500,50,300,60,0
99615,190,0,0,0,0
99616,964,0,0,85,0
99617,400,0,100,20,0
99618,0,0,60,120,30
99619,60,0,10,42,0
99620,350,50,50,70,0
99621,NA,NA,NA,NA,NA
99622,600,0,0,1000,0
99623,999999,999999,0,60,40
99624,857,50,0,50,0
99625,400,0,0,50,0
99626,400,0,0,0,0
99627,NA,NA,NA,NA,NA
99628,771,0,150,180,180
99629,150,0,50,40,30
99630,171,20,50,50,0
99631,300,0,0,4,0
99632,300,100,0,107,0
99633,200,0,0,999999,999999
99634,400,0,400,120,0
99635,250,0,0,300,150
99636,500,150,200,200,0
99637,800,200,300,200,100
99638,600,0,400,0,0
99639,420,0,85,50,42
99640,600,0,0,40,0
99641,214,0,100,750,21
99642,NA,NA,NA,NA,NA
99643,321,85,0,21,0
99644,NA,NA,NA,NA,NA
99645,160,0,0,0,0
99646,428,0,0,50,0
99647,300,16,0,50,0
99648,857,171,200,300,25
99649,750,0,185,57,28
99650,700,0,0,56,0
99651,700,0,300,60,0
99652,200,0,70,30,0
99653,150,0,0,100,0
99654,400,0,250,100,0
99655,128,0,42,30,30
99656,800,300,100,200,0
99657,400,75,0,50,0
99658,100,0,150,80,40
99659,200,0,200,200,40
99660,642,107,40,85,50
99661,150,107,40,10,0
99662,200,0,150,300,0
99663,600,0,0,200,0
99664,600,0,600,150,0
99665,NA,NA,NA,NA,NA
99666,200,55,0,100,0
99667,200,0,100,30,30
99668,400,0,0,50,0
99669,600,0,128,0,20
99670,300,100,60,25,30
99671,514,0,0,171,0
99672,257,0,214,342,0
99673,500,200,150,80,0
99674,200,50,400,100,50
99675,800,300,200,214,85
99676,400,100,75,200,30
99677,500,0,100,100,30
99678,300,50,100,100,0
99679,300,64,50,214,0
99680,1071,150,0,0,428
99681,400,0,25,100,0
99682,800,200,0,200,200
99683,500,100,0,0,0
99684,1200,300,0,600,0
99685,728,128,214,128,0
99686,500,0,300,0,30
99687,100,100,400,200,100
99688,400,0,200,150,50
99689,300,50,10,50,20
99690,350,0,100,100,0
99691,600,20,0,400,80
99692,900,50,50,342,100
99693,300,30,30,100,0
99694,800,0,0,100,0
99695,1200,0,0,100,0
99696,1000,0,0,150,0
99697,220,100,1071,428,0
99698,300,0,100,120,30
99699,200,0,300,100,0
99700,300,35,100,0,0
99701,428,0,275,25,25
99702,214,0,0,30,0
99703,450,0,0,100,0
99704,342,0,0,40,0
99705,492,0,514,0,0
99706,300,85,150,428,0
99707,1071,342,128,642,214
99708,400,50,0,200,0
99709,150,0,0,400,0
99710,1000,0,85,0,214
99711,100,0,100,100,50
99712,2142,200,60,200,100
99713,800,0,0,428,0
99714,600,15,80,200,0
99715,230,0,171,100,85
99716,300,0,200,150,0
99717,200,150,40,0,0
99718,400,50,500,50,0
99719,NA,NA,NA,NA,NA
99720,1285,214,0,150,100
99721,230,0,200,100,0
99722,450,100,150,60,40
99723,NA,NA,NA,NA,NA
99724,200,50,50,170,0
99725,900,0,300,50,0
99726,200,20,0,0,0
99727,600,171,128,0,50
99728,1714,280,40,800,0
99729,500,0,0,50,0
99730,800,0,128,171,0
99731,NA,NA,NA,NA,NA
99732,400,50,200,300,50
99733,1100,200,100,250,0
99734,450,0,180,125,0
99735,1000,100,100,100,100
99736,0,0,342,257,0
99737,700,0,150,20,10
99738,600,0,100,214,40
99739,300,0,150,0,60
99740,1007,321,64,0,100
99741,200,10,25,0,0
99742,NA,NA,NA,NA,NA
99743,200,0,75,0,0
99744,0,0,471,25,0
99745,428,171,857,642,0
99746,100,0,100,100,20
99747,150,20,0,0,34
99748,0,0,373,50,0
99749,150,0,150,100,50
99750,428,0,0,60,0
99751,100,0,85,42,50
99752,400,0,100,50,0
99753,999999,999999,300,0,0
99754,400,0,200,40,100
99755,500,100,100,100,75
99756,500,50,50,214,50
99757,NA,NA,NA,NA,NA
99758,400,0,100,0,0
99759,857,0,300,428,0
99760,300,0,300,400,100
99761,NA,NA,NA,NA,NA
99762,200,0,0,100,0
99763,400,80,128,171,20
99764,857,0,214,150,0
99765,428,0,214,428,250
99766,1000,300,0,200,0
99767,857,214,200,214,50
99768,0,0,500,165,25
99769,400,120,0,300,0
99770,500,0,9,90,0
99771,600,200,250,200,0
99772,160,20,80,100,20
99773,800,0,0,0,0
99774,250,0,214,0,0
99775,500,0,0,300,200
99776,0,0,0,0,428
99777,0,0,471,25,0
99778,800,160,200,250,75
99779,600,100,100,300,0
99780,150,0,0,0,0
99781,500,0,30,80,0
99782,642,214,85,0,0
99783,428,0,200,150,0
99784,75,0,500,40,0
99785,800,200,0,200,200
99786,0,0,0,20,0
99787,50,0,350,80,40
99788,428,42,0,107,0
99789,350,50,20,200,0
99790,400,0,60,400,200
99791,1071,0,642,428,400
99792,200,0,200,50,10
99793,510,40,80,500,0
99794,428,85,85,25,20
99795,100,60,200,214,514
99796,600,0,0,0,0
99797,250,50,100,10,0
99798,300,0,60,320,40
99799,492,0,514,0,0
99800,500,65,0,171,154
99801,100,25,75,75,0
99802,642,0,214,857,0
99803,600,100,0,300,100
99804,150,20,25,35,0
99805,428,0,214,428,257
99806,642,80,171,300,0
99807,857,214,428,857,600
99808,999999,999999,999999,100,0
99809,30,0,100,200,100
99810,1071,50,45,80,40
99811,642,0,471,257,60
99812,400,100,200,100,60
99813,400,0,100,100,50
99814,600,0,400,428,321
99815,100,50,40,40,19
99816,200,0,70,1200,0
99817,250,0,100,60,0
99818,600,0,0,20,100
99819,200,0,0,5,0
99820,0,0,700,200,0
99821,NA,NA,NA,NA,NA
99822,100,0,200,100,0
99823,771,0,250,250,0
99824,300,150,300,100,0
99825,400,50,0,400,0
99826,857,50,0,50,0
99827,700,0,200,50,0
99828,600,0,300,100,30
99829,250,0,100,150,40
99830,1714,214,428,0,50
99831,300,0,50,100,30
99832,20,0,500,150,20
99833,200,0,0,25,0
99834,350,20,30,100,0
99835,600,0,471,642,50
99836,600,40,200,150,0
99837,NA,NA,NA,NA,NA
99838,500,200,60,100,0
99839,42,0,85,300,20
99840,200,30,0,200,0
99841,200,0,450,100,0
99842,600,150,0,999999,0
99843,700,0,60,240,40
99844,200,0,0,100,0
99845,350,20,30,100,0
99846,700,0,100,300,100
99847,NA,NA,NA,NA,NA
99848,800,100,20,40,0
99849,800,0,50,300,0
99850,300,0,30,10,0
99851,200,0,0,200,100
99852,500,0,50,200,0
99853,500,50,30,150,50
99854,200,0,20,6,0
99855,350,0,100,100,0
99856,140,0,160,30,0
99857,300,0,0,420,0
99858,600,0,100,140,0
99859,0,0,600,50,0
99860,535,64,20,250,0
99861,200,0,400,200,75
99862,300,50,50,0,70
99863,100,30,15,20,0
99864,400,100,0,10,0
99865,642,64,100,200,30
99866,250,50,0,20,0
99867,200,100,0,600,120
99868,350,25,0,120,0
99869,100,0,200,50,100
99870,200,0,60,214,0
99871,680,0,150,50,38
99872,325,60,30,75,0
99873,NA,NA,NA,NA,NA
99874,428,0,107,60,0
99875,400,20,20,100,0
99876,0,0,150,200,50
99877,640,110,428,120,100
99878,NA,NA,NA,NA,NA
99879,4285,500,428,171,171
99880,642,214,300,80,642
99881,857,0,200,50,0
99882,400,100,150,75,20
99883,500,0,150,171,0
99884,200,0,0,0,0
99885,250,30,214,70,0
99886,100,30,0,30,0
99887,350,0,100,150,40
99888,450,0,50,428,0
99889,600,0,257,100,50
99890,40,0,500,140,0
99891,240,60,180,214,0
99892,300,0,0,100,0
99893,600,200,250,200,0
99894,700,0,250,0,0
99895,60,15,120,257,321
99896,642,0,0,214,0
99897,300,0,0,100,20
99898,400,50,100,1071,0
99899,857,128,150,535,0
99900,200,0,0,999999,999999
99901,100,0,250,150,0
99902,1714,280,40,800,0
99903,100,20,100,30,0
99904,600,0,400,428,321
99905,NA,NA,NA,NA,NA
99906,150,0,200,30,0
99907,428,30,25,171,0
99908,428,85,125,128,0
99909,500,100,30,800,0
99910,700,100,400,150,50
99911,857,0,214,235,0
99912,300,0,642,257,0
99913,150,50,250,30,0
99914,170,50,26,50,20
99915,642,0,642,642,0
99916,857,428,857,428,300
99917,NA,NA,NA,NA,NA
99918,500,100,0,320,0
99919,100,0,10,60,0
99920,428,0,0,100,50
99921,400,0,0,200,0
99922,600,0,0,100,50
99923,200,0,700,0,100
99924,500,0,500,300,0
99925,600,0,0,200,0
99926,240,80,999999,0,0
99927,400,50,0,100,0
99928,428,0,200,150,0
99929,800,100,20,40,0
99930,500,0,428,50,50
99931,500,0,428,400,200
99932,600,0,0,999999,999999
99933,642,214,214,0,171
99934,428,107,98,50,10
99935,800,0,300,999999,0
99936,400,0,73,0,20
99937,857,0,428,321,0
99938,668,0,300,0,0
99939,160,0,30,20,10
99940,400,0,250,0,40
99941,NA,NA,NA,NA,NA
99942,400,80,128,171,20
99943,NA,NA,NA,NA,NA
99944,300,0,50,15,6
99945,600,0,50,200,214
99946,0,0,400,30,30
99947,800,0,200,300,0
99948,400,25,50,50,25
99949,1285,857,857,100,0
99950,25,0,37,0,0
99951,600,0,0,200,0
99952,600,0,0,300,0
99953,250,0,30,0,0
99954,400,0,20,20,0
99955,300,0,50,80,20
99956,0,0,600,428,0
99957,800,0,0,75,0
99958,400,0,100,20,0
99959,160,20,80,100,20
99960,800,0,200,300,0
99961,428,171,300,100,40
99962,40,0,200,20,0
99963,200,40,100,1240,60
99964,75,0,20,60,0
99965,700,0,0,30,0
99966,428,0,200,20,0
99967,642,0,214,857,0
99968,89,0,0,0,0
99969,257,64,214,85,0
99970,350,0,150,250,150
99971,600,0,200,200,100
99972,300,50,64,90,0
99973,500,200,150,80,0
99974,650,0,0,30,0
99975,500,100,0,150,80
99976,642,0,0,500,0
99977,500,150,300,100,100
99978,642,0,321,120,0
99979,200,20,100,85,0
99980,800,0,300,400,40
99981,514,42,0,100,0
99982,300,64,30,200,30
99983,120,0,0,50,0
99984,428,0,0,400,20
99985,700,100,0,200,0
99986,1285,0,500,250,0
99987,428,0,428,1000,200
99988,0,0,600,50,0
99989,514,0,999999,428,0
99990,999999,999999,999999,999999,999999
99991,400,15,999999,999999,3
99992,90,20,42,5,0
99993,NA,NA,NA,NA,NA
99994,1285,214,0,0,0
99995,350,10,200,250,0
99996,257,0,128,0,0
99997,857,0,857,25,0
99998,800,0,100,500,100
99999,428,85,42,47,85
100000,70,0,30,85,15
100001,857,214,428,857,600
100002,350,75,0,100,0
100003,80,0,30,128,85
100004,999999,999999,0,0,0
100005,857,0,857,1071,257
100006,600,100,999999,100,130
100007,100,30,20,0,0
100008,500,0,160,85,0
100009,214,0,0,128,0
100010,300,0,0,128,128
100011,300,0,700,100,80
100012,600,100,0,999999,0
100013,999999,999999,100,214,0
100014,428,0,0,171,214
100015,50,30,15,60,0
100016,800,300,100,200,0
100017,600,50,50,70,0
100018,50,10,20,64,0
100019,0,0,400,30,30
100020,100,0,10,20,0
100021,600,80,25,10,35
100022,857,0,0,40,30
100023,1071,85,128,50,50
100024,600,100,100,50,25
100025,800,100,0,100,50
100026,321,0,100,257,514
100027,200,0,200,40,0
100028,500,0,60,128,20
100029,857,0,214,171,42
100030,450,280,100,600,75
100031,400,100,150,300,100
100032,300,60,150,300,100
100033,0,0,200,35,0
100034,400,20,100,100,100
100035,420,0,85,50,42
100036,500,0,200,100,0
100037,400,100,60,100,40
100038,500,100,100,428,200
100039,428,0,0,90,0
100040,300,60,30,200,0
100041,500,100,100,428,200
100042,1071,150,0,0,428
100043,250,25,0,0,0
100044,500,150,200,200,0
100045,400,30,100,200,0
100046,400,0,20,15,0
100047,NA,NA,NA,NA,NA
100048,400,0,50,300,0
100049,514,85,171,171,0
100050,500,100,30,800,0
100051,800,50,200,80,40
100052,350,50,100,0,20
100053,350,0,400,400,0
100054,400,100,200,400,60
100055,642,0,214,857,0
100056,1500,0,350,600,100
100057,857,0,214,428,0
100058,700,0,0,40,0
100059,750,42,150,214,0
100060,1071,0,40,250,0
100061,200,0,50,0,0
100062,578,100,80,30,0
100063,200,0,857,428,100
100064,801,0,51,200,85
100065,430,0,70,25,0
100066,500,0,60,50,0
100067,200,0,40,100,0
100068,642,107,128,321,0
100069,600,0,0,200,0
100070,100,0,85,42,50
100071,400,0,200,60,0
100072,180,0,80,80,30
100073,0,0,128,214,20
100074,NA,NA,NA,NA,NA
100075,350,0,200,100,0
100076,857,0,428,771,0
100077,720,0,200,0,0
100078,214,32,110,0,0
100079,3000,400,0,0,100
100080,364,0,85,0,0
100081,514,0,128,200,321
100082,857,0,0,80,0
100083,999999,999999,999999,999999,999999
100084,1285,0,0,240,0
100085,450,0,0,171,20
100086,500,0,200,200,0
100087,300,0,0,100,20
100088,200,30,0,200,0
100089,214,100,75,300,100
100090,642,0,471,257,60
100091,300,0,100,40,128
100092,200,0,225,100,50
100093,500,100,100,200,100
100094,250,50,0,100,0
100095,500,428,0,200,171
100096,150,0,122,0,40
100097,600,0,100,214,40
100098,75,20,30,42,0
100099,400,100,300,1000,200
100100,428,0,100,150,80
100101,400,0,0,100,85
100102,642,128,400,514,50
100103,400,0,100,642,214
100104,0,0,500,60,0
100105,300,100,50,40,30
100106,550,0,20,50,0
100107,100,0,150,50,0
100108,300,100,400,200,0
100109,0,0,1000,50,150
100110,150,0,0,60,0
100111,400,100,100,300,100
100112,428,85,0,214,0
100113,450,25,200,150,0
100114,200,100,0,0,0
100115,500,100,50,100,30
100116,300,0,0,257,0
100117,321,0,857,85,0
100118,300,50,0,300,50
100119,800,0,100,200,75
100120,500,0,150,200,0
100121,350,0,100,100,0
100122,428,25,25,50,0
100123,100,0,0,6,0
100124,NA,NA,NA,NA,NA
100125,600,40,80,214,85
100126,900,200,300,300,0
100127,471,0,50,120,0
100128,428,42,0,107,0
100129,257,0,214,45,0
100130,300,0,3000,428,428
100131,500,0,0,100,0
100132,675,0,0,50,50
100133,500,0,107,50,0
100134,500,0,100,257,0
100135,642,0,0,150,0
100136,NA,NA,NA,NA,NA
100137,400,120,0,300,0
100138,NA,NA,NA,NA,NA
100139,668,0,300,0,0
100140,364,0,85,0,0
100141,500,75,50,150,40
100142,600,30,42,50,0
100143,500,50,0,514,85
100144,500,0,200,0,150
100145,514,0,728,557,0
100146,642,0,642,300,0
100147,100,0,299,6,0
100148,250,20,50,999999,999999
100149,600,200,0,150,0
100150,642,0,514,342,55
100151,500,0,1000,150,0
100152,500,0,200,40,0
100153,400,0,150,200,500
100154,100,0,50,0,0
100155,100,0,500,100,0
100156,NA,NA,NA,NA,NA
100157,300,50,0,200,0
100158,25,0,20,12,0
100159,0,0,571,214,0
100160,75,0,500,40,0
100161,300,0,0,0,0
100162,642,0,0,257,0
100163,428,42,42,15,0
100164,680,0,150,50,38
100165,777777,777777,777777,777777,777777
100166,428,0,60,0,120
100167,NA,NA,NA,NA,NA
100168,89,0,190,40,20
100169,500,0,200,128,0
100170,550,100,400,300,0
100171,1000,120,60,999999,999999
100172,642,0,60,1071,0
100173,500,50,342,214,171
100174,800,0,12,20,20
100175,250,0,0,200,30
100176,777777,777777,428,0,0
100177,1000,0,100,37,0
100178,700,100,0,400,0
100179,600,0,200,50,60
100180,140,20,10,60,0
100181,500,0,100,150,50
100182,150,10,50,100,0
100183,771,0,250,250,0
100184,1000,0,200,100,0
100185,500,100,0,100,65
100186,NA,NA,NA,NA,NA
100187,90,0,0,40,40
100188,400,80,0,40,0
100189,400,0,0,60,40
100190,800,130,25,250,60
100191,500,0,0,100,107
100192,514,85,171,171,0
100193,1100,0,0,857,0
100194,NA,NA,NA,NA,NA
100195,600,0,200,500,0
100196,600,0,0,150,100
100197,728,0,30,200,70
100198,500,0,50,20,0
100199,700,0,0,100,0
100200,642,0,100,50,30
100201,500,0,60,50,0
100202,90,25,35,25,0
100203,500,100,0,100,0
100204,642,0,171,200,0
100205,200,50,75,214,107
100206,535,171,321,60,0
100207,800,0,200,200,0
100208,250,0,50,80,75
100209,500,80,70,0,0
100210,500,50,342,214,171
100211,600,60,720,130,0
100212,600,0,321,140,0
100213,350,80,120,0,0
100214,130,0,0,40,0
100215,NA,NA,NA,NA,NA
100216,300,75,200,400,0
100217,800,100,125,125,0
100218,200,0,50,100,0
100219,250,0,125,225,160
100220,1500,0,300,200,0
100221,364,0,85,0,0
100222,120,20,20,0,20
100223,300,50,0,200,100
100224,1714,0,0,0,0
100225,1000,0,0,60,0
100226,400,50,0,428,0
100227,600,200,0,75,0
100228,160,0,150,50,14
100229,600,0,400,0,20
100230,857,85,0,300,0
100231,535,40,428,0,0
100232,600,0,400,0,0
100233,400,0,0,200,0
100234,642,0,214,50,0
100235,150,30,20,60,40
100236,100,0,5,100,0
100237,800,0,150,250,60
100238,200,50,400,160,0
100239,352,0,20,0,0
100240,350,0,0,85,167
100241,300,0,250,250,200
100242,NA,NA,NA,NA,NA
100243,175,0,0,0,0
100244,20,0,180,0,0
100245,500,0,100,100,100
100246,400,200,200,214,214
100247,600,100,0,600,50
100248,200,0,40,140,54
100249,900,0,0,25,0
100250,600,171,128,0,50
100251,75,20,0,0,20
100252,342,0,85,642,0
100253,642,0,0,257,30
100254,0,0,0,1285,0
100255,900,200,100,200,50
100256,300,0,0,400,0
100257,170,0,200,120,0
100258,25,0,175,20,0
100259,700,200,25,400,0
100260,642,0,100,50,30
100261,200,0,300,1071,64
100262,50,0,0,25,0
100263,300,171,300,171,0
100264,500,0,0,140,100
100265,428,0,50,107,0
100266,0,0,0,0,0
100267,235,0,89,999999,999999
100268,500,0,400,600,50
100269,100,0,50,60,0
100270,250,214,85,45,0
100271,300,0,150,200,20
100272,1000,0,300,0,0
100273,150,0,0,20,0
100274,70,0,0,0,0
100275,400,0,150,100,85
100276,350,0,200,100,0
100277,600,0,0,200,0
100278,150,0,0,107,0
100279,300,100,30,50,0
100280,300,0,400,400,0
100281,60,0,1000,400,0
100282,400,50,0,200,0
100283,300,0,350,0,0
100284,750,0,185,57,28
100285,450,0,200,100,30
100286,NA,NA,NA,NA,NA
100287,400,0,100,500,0
100288,200,150,100,0,0
100289,200,0,0,100,192
100290,500,100,300,150,80
100291,NA,NA,NA,NA,NA
100292,160,0,150,35,0
100293,400,0,40,65,100
100294,300,0,300,100,30
100295,NA,NA,NA,NA,NA
100296,430,0,70,25,0
100297,1500,200,0,100,25
100298,400,0,160,102,0
100299,500,0,150,200,60
100300,90,0,0,40,40
100301,150,0,128,200,0
100302,214,0,85,200,70
100303,400,100,100,200,40
100304,75,0,500,40,0
100305,400,0,400,300,200
100306,600,0,20,0,0
100307,325,0,325,0,0
100308,300,0,20,20,0
100309,25,0,75,35,0
100310,400,20,100,100,100
100311,0,0,600,428,0
100312,100,0,150,128,40
100313,500,100,0,150,80
100314,500,0,0,300,50
100315,900,100,200,40,30
100316,342,0,520,300,110
100317,0,0,1000,0,29
100318,NA,NA,NA,NA,NA
100319,0,0,300,0,0
100320,642,0,100,50,30
100321,225,50,0,0,0
100322,400,30,0,50,50
100323,500,30,60,192,80
100324,1071,0,642,428,0
100325,1200,300,0,600,0
100326,300,100,30,0,100
100327,642,0,514,342,85
100328,300,0,0,214,100
100329,540,0,500,520,0
100330,278,34,0,80,0
100331,642,0,80,30,0
100332,964,0,0,85,0
100333,150,0,50,150,50
100334,NA,NA,NA,NA,NA
100335,500,0,7,11,0
100336,70,10,50,0,0
100337,600,0,0,100,0
100338,600,0,200,120,0
100339,642,107,0,150,50
100340,428,171,125,300,100
100341,NA,NA,NA,NA,NA
100342,500,0,100,50,0
100343,500,100,0,50,25
100344,700,100,0,400,0
100345,250,0,200,150,0
100346,200,0,100,30,0
100347,400,70,0,321,0
100348,200,45,0,125,50
100349,1100,200,100,250,0
100350,180,0,80,80,30
100351,500,150,0,100,0
100352,1000,400,50,200,200
100353,400,50,200,100,0
100354,600,50,0,40,0
100355,300,0,4,200,0
100356,342,171,171,128,42
100357,120,0,200,0,25
100358,100,20,60,12,0
100359,400,150,250,150,50
100360,300,0,0,128,0
100361,857,0,214,342,171
100362,150,0,50,200,0
100363,400,120,0,0,0
100364,700,0,350,20,0
100365,471,0,0,107,0
